FDP,Power,Time,Method,q
0.0,0.4838709677419355,15.524669679859272,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.473319202361743,RO_cfBH,0.2
0.25,0.967741935483871,15.16718295140839,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.3014614637246023,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2223598771113877,LOO_cfBH,0.2
0.2619047619047619,1.0,1.221704339100781,LOO_cfBH,0.3
0.18518518518518517,0.7096774193548387,0.9898623960161935,cfBH,0.1
0.25,0.967741935483871,1.0128062263874298,cfBH,0.2
0.27906976744186046,1.0,1.0211097078551152,cfBH,0.3
0.0,0.4838709677419355,15.276220773839313,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.87013821144903,RO_cfBH,0.2
0.25,0.967741935483871,15.548487560911317,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2595070310457703,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2616921577477929,LOO_cfBH,0.2
0.2619047619047619,1.0,1.241807504759388,LOO_cfBH,0.3
0.08,0.7419354838709677,1.0208911951849131,cfBH,0.1
0.25,0.967741935483871,1.0458016395879695,cfBH,0.2
0.27906976744186046,1.0,1.0954040157238805,cfBH,0.3
0.0,0.4838709677419355,15.718053392988264,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,16.02047492854818,RO_cfBH,0.2
0.25,0.967741935483871,16.2459800041969,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.256666366333141,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.368326340806491,LOO_cfBH,0.2
0.2619047619047619,1.0,1.3418863077120187,LOO_cfBH,0.3
0.1111111111111111,0.7741935483870968,1.0936559143622624,cfBH,0.1
0.2564102564102564,0.9354838709677419,1.0530125577046439,cfBH,0.2
0.27906976744186046,1.0,1.0274465752909805,cfBH,0.3
0.0,0.4838709677419355,16.41292368423142,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.736408457285252,RO_cfBH,0.2
0.25,0.967741935483871,15.566187087197699,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.345601023105457,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.261036619737186,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2538257016205119,LOO_cfBH,0.3
0.11538461538461539,0.7419354838709677,1.0263540119399692,cfBH,0.1
0.25,0.967741935483871,1.0833858188627565,cfBH,0.2
0.2619047619047619,1.0,1.0742082867142622,cfBH,0.3
0.0,0.4838709677419355,15.800651182324714,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.470915562989518,RO_cfBH,0.2
0.25,0.967741935483871,15.717179342307453,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.6362228744744496,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2494554482164668,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2227969024517922,LOO_cfBH,0.3
0.15625,0.8709677419354839,0.9924845480586205,cfBH,0.1
0.25,0.967741935483871,0.9942326494202385,cfBH,0.2
0.27906976744186046,1.0,1.2538257016205119,cfBH,0.3
0.0,0.4838709677419355,14.894042113655578,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.441416352512213,RO_cfBH,0.2
0.25,0.967741935483871,15.441197839842012,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2134008576330955,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.5416068882768754,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2485813975356577,LOO_cfBH,0.3
0.22857142857142856,0.8709677419354839,1.0154283784298568,cfBH,0.1
0.225,1.0,1.0038472069091375,cfBH,0.2
0.27906976744186046,1.0,1.0090915109939915,cfBH,0.3
0.0,0.4838709677419355,14.936215059004612,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.775740737921657,RO_cfBH,0.2
0.25,0.967741935483871,15.373458912079315,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2125268069522865,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2490184228760624,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2595070310457703,LOO_cfBH,0.3
0.21212121212121213,0.8387096774193549,1.019143093823295,cfBH,0.1
0.17142857142857143,0.9354838709677419,0.998165877483879,cfBH,0.2
0.27906976744186046,1.0,0.9951067001010475,cfBH,0.3
0.0,0.4838709677419355,14.879401764752027,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.801392741489824,RO_cfBH,0.2
0.25,0.967741935483871,14.831766002647935,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2380927893659497,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2035677874739943,LOO_cfBH,0.2
0.2619047619047619,1.0,1.1987605087295448,LOO_cfBH,0.3
0.16129032258064516,0.8387096774193549,0.9881142946545755,cfBH,0.1
0.2682926829268293,0.967741935483871,1.0202356571743063,cfBH,0.2
0.27906976744186046,1.0,1.0128062263874298,cfBH,0.3
0.0,0.4838709677419355,15.29544988881711,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.398369356482371,RO_cfBH,0.2
0.25,0.967741935483871,14.94386300246169,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.259288518375568,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2546997523013208,LOO_cfBH,0.2
0.2619047619047619,1.0,1.219956237739163,LOO_cfBH,0.3
0.21875,0.8064516129032258,1.0005695168561037,cfBH,0.1
0.21052631578947367,0.967741935483871,0.9905179340268002,cfBH,0.2
0.27906976744186046,1.0,0.9861476806227553,cfBH,0.3
0.0,0.4838709677419355,14.947359205184926,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.9737992382794,RO_cfBH,0.2
0.25,0.967741935483871,14.96025145272686,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2153674716649157,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2096861422396572,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2070639901972302,LOO_cfBH,0.3
0.17142857142857143,0.9354838709677419,0.9863661932929575,cfBH,0.1
0.2564102564102564,0.9354838709677419,0.9878957819843732,cfBH,0.2
0.27906976744186046,1.0,0.9835255285803283,cfBH,0.3
0.0,0.4838709677419355,14.949107306546544,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.885738632187891,RO_cfBH,0.2
0.25,0.967741935483871,15.002424398075894,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2061899395164213,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2088120915588483,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2016011734421739,LOO_cfBH,0.3
0.11538461538461539,0.7419354838709677,0.985929167952553,cfBH,0.1
0.24390243902439024,1.0,0.9953252127712497,cfBH,0.2
0.27906976744186046,1.0,0.9870217313035643,cfBH,0.3
0.0,0.4838709677419355,14.844439737519666,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.772330556352925,RO_cfBH,0.2
0.25,0.967741935483871,14.822806983169643,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2035677874739943,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.202475224122983,LOO_cfBH,0.2
0.2619047619047619,1.0,1.1961383566871178,LOO_cfBH,0.3
0.15384615384615385,0.7096774193548387,0.9907364466970024,cfBH,0.1
0.23684210526315788,0.9354838709677419,0.9896438833459913,cfBH,0.2
0.2619047619047619,1.0,0.9861476806227553,cfBH,0.3
0.0,0.4838709677419355,15.062733895051714,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.019905411692074,RO_cfBH,0.2
0.25,0.967741935483871,14.95741078801423,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2380927893659497,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2179896237073427,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2035677874739943,LOO_cfBH,0.3
0.07692307692307693,0.7741935483870968,0.978936762506081,cfBH,0.1
0.23684210526315788,0.9354838709677419,0.9787182498358787,cfBH,0.2
0.27906976744186046,1.0,0.980684863867699,cfBH,0.3
0.0,0.4838709677419355,14.993028353257197,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.952822021939983,RO_cfBH,0.2
0.25,0.967741935483871,14.935341008323803,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2061899395164213,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2107787055906685,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2684660505240626,LOO_cfBH,0.3
0.1111111111111111,0.7741935483870968,1.0163024291106657,cfBH,0.1
0.22857142857142856,0.8709677419354839,0.9961992634520588,cfBH,0.2
0.27906976744186046,1.0,0.9881142946545755,cfBH,0.3
0.0,0.4838709677419355,15.23317377780947,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.996961581320837,RO_cfBH,0.2
0.25,0.967741935483871,14.967462370843533,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2171155730265337,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.207719528207837,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2035677874739943,LOO_cfBH,0.3
0.16129032258064516,0.8387096774193549,0.9887698326651823,cfBH,0.1
0.25,0.967741935483871,0.9854921426121485,cfBH,0.2
0.27906976744186046,1.0,1.0326908793758345,cfBH,0.3
0.0,0.4838709677419355,14.883116480145464,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.808166634266094,RO_cfBH,0.2
0.25,0.967741935483871,15.291953686093875,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.1952643060063086,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.199853072080556,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2018196861123762,LOO_cfBH,0.3
0.10344827586206896,0.8387096774193549,0.9970733141328677,cfBH,0.1
0.18181818181818182,0.8709677419354839,0.9843995792611372,cfBH,0.2
0.27906976744186046,1.0,1.0180505304722838,cfBH,0.3
0.0,0.4838709677419355,15.167401464078592,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.102503201028524,RO_cfBH,0.2
0.25,0.967741935483871,14.894042113655578,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.1941717426552974,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.1978864580487356,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2079380408780391,LOO_cfBH,0.3
0.2,0.7741935483870968,0.9961992634520588,cfBH,0.1
0.2619047619047619,1.0,0.9795923005166878,cfBH,0.2
0.2619047619047619,1.0,0.9942326494202385,cfBH,0.3
0.0,0.4838709677419355,15.001550347395085,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.016190696298635,RO_cfBH,0.2
0.25,0.967741935483871,14.948233255865736,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2079380408780391,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.202475224122983,LOO_cfBH,0.2
0.2619047619047619,1.0,1.202475224122983,LOO_cfBH,0.3
0.16,0.6774193548387096,0.9861476806227553,cfBH,0.1
0.25,0.967741935483871,0.980684863867699,cfBH,0.2
0.27906976744186046,1.0,0.9778441991550697,cfBH,0.3
0.0,0.4838709677419355,14.953696072620792,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.934466957642993,RO_cfBH,0.2
0.25,0.967741935483871,14.865635466529286,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.1924236412936795,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.1989790213997469,LOO_cfBH,0.2
0.2619047619047619,1.0,1.1961383566871178,LOO_cfBH,0.3
0.15384615384615385,0.7096774193548387,0.9778441991550697,cfBH,0.1
0.17647058823529413,0.9032258064516129,0.9861476806227553,cfBH,0.2
0.27906976744186046,1.0,0.9961992634520588,cfBH,0.3
0.0,0.4838709677419355,14.925070912824296,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.932718856281376,RO_cfBH,0.2
0.25,0.967741935483871,14.93708910968542,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.197230920038129,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.1970124073679267,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2053158888356121,LOO_cfBH,0.3
0.08,0.7419354838709677,0.9870217313035643,cfBH,0.1
0.2682926829268293,0.967741935483871,0.980684863867699,cfBH,0.2
0.27906976744186046,1.0,0.9780627118252719,cfBH,0.3
0.0,0.4838709677419355,14.864761415848475,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.933374394291983,RO_cfBH,0.2
0.25,0.967741935483871,14.946485154504117,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.1941717426552974,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2031307621335898,LOO_cfBH,0.2
0.2619047619047619,1.0,1.1924236412936795,LOO_cfBH,0.3
0.25,0.967741935483871,0.981558914548508,cfBH,0.1
0.21621621621621623,0.9354838709677419,0.9852736299419462,cfBH,0.2
0.27906976744186046,1.0,0.9852736299419462,cfBH,0.3
0.0,0.4838709677419355,15.027990380489557,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.0710373765194,RO_cfBH,0.2
0.25,0.967741935483871,15.00788721483095,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.199853072080556,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.20509737616541,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2016011734421739,LOO_cfBH,0.3
0.16666666666666666,0.8064516129032258,0.9780627118252719,cfBH,0.1
0.25,0.967741935483871,0.9887698326651823,cfBH,0.2
0.2619047619047619,1.0,0.9835255285803283,cfBH,0.3
0.0,0.4838709677419355,15.066448610445153,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.998709682682454,RO_cfBH,0.2
0.25,0.967741935483871,14.975547339641016,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.200727122761365,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2016011734421739,LOO_cfBH,0.2
0.2619047619047619,1.0,1.203349274803792,LOO_cfBH,0.3
0.05555555555555555,0.5483870967741935,0.9787182498358787,cfBH,0.1
0.25,0.967741935483871,0.980684863867699,cfBH,0.2
0.27906976744186046,1.0,0.9852736299419462,cfBH,0.3
0.0,0.4838709677419355,14.915237842665196,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.913271228633375,RO_cfBH,0.2
0.25,0.967741935483871,14.852087680976746,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2005086100911626,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.1985419960593424,LOO_cfBH,0.2
0.2619047619047619,1.0,1.1996345594103537,LOO_cfBH,0.3
0.11538461538461539,0.7419354838709677,0.9769701484742608,cfBH,0.1
0.21052631578947367,0.967741935483871,1.020017144504104,cfBH,0.2
0.27906976744186046,1.0,0.97981081318689,cfBH,0.3
0.0,0.4838709677419355,15.034545760595623,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.030612532531984,RO_cfBH,0.2
0.25,0.967741935483871,15.347892929665651,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2601625690563771,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2005086100911626,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2638772844498152,LOO_cfBH,0.3
0.0,0.41935483870967744,1.0182690431424861,cfBH,0.1
0.2631578947368421,0.9032258064516129,1.0117136630364185,cfBH,0.2
0.27906976744186046,1.0,1.0796711034693183,cfBH,0.3
0.0,0.4838709677419355,15.030612532531984,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.3719293233879,RO_cfBH,0.2
0.25,0.967741935483871,16.388231752498566,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2544812396311185,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.3005874130437933,LOO_cfBH,0.2
0.2619047619047619,1.0,1.258414467694759,LOO_cfBH,0.3
0.13636363636363635,0.6129032258064516,1.0189245811530927,cfBH,0.1
0.2564102564102564,0.9354838709677419,1.110699902638038,cfBH,0.2
0.2619047619047619,1.0,1.0010065421965082,cfBH,0.3
0.0,0.4838709677419355,15.56137980845325,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,16.029870973366872,RO_cfBH,0.2
0.25,0.967741935483871,15.085896238093152,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.3757557715933675,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2437741187912084,LOO_cfBH,0.2
0.2619047619047619,1.0,1.3025540270756135,LOO_cfBH,0.3
0.12903225806451613,0.8709677419354839,1.0291946766525986,cfBH,0.1
0.2682926829268293,0.967741935483871,0.9953252127712497,cfBH,0.2
0.27906976744186046,1.0,1.0248244232485535,cfBH,0.3
0.0,0.4838709677419355,15.406454325279855,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.939929774398049,RO_cfBH,0.2
0.25,0.967741935483871,15.555916991698194,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2256375671644215,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.236563200674534,LOO_cfBH,0.2
0.2619047619047619,1.0,1.6467114826441576,LOO_cfBH,0.3
0.15151515151515152,0.9032258064516129,1.0621900898531382,cfBH,0.1
0.25,0.967741935483871,1.0237318598975422,cfBH,0.2
0.2682926829268293,0.967741935483871,1.0079989476429803,cfBH,0.3
0.0,0.4838709677419355,15.433986921725337,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.962873604769285,RO_cfBH,0.2
0.25,0.967741935483871,14.890327398262139,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2748029179599278,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2151489589947135,LOO_cfBH,0.2
0.2619047619047619,1.0,1.207719528207837,LOO_cfBH,0.3
0.1,0.5806451612903226,0.9898623960161935,cfBH,0.1
0.24390243902439024,1.0,0.9846180919313395,cfBH,0.2
0.27906976744186046,1.0,1.0062508462813622,cfBH,0.3
0.0,0.4838709677419355,14.922667273452072,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.448627270628888,RO_cfBH,0.2
0.25,0.967741935483871,15.162594185334143,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2061899395164213,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.333582826244333,LOO_cfBH,0.2
0.2619047619047619,1.0,1.220830288419972,LOO_cfBH,0.3
0.12,0.7096774193548387,0.9881142946545755,cfBH,0.1
0.24390243902439024,1.0,0.9852736299419462,cfBH,0.2
0.27906976744186046,1.0,0.983307015910126,cfBH,0.3
0.0,0.4838709677419355,15.061859844370906,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.976639902992028,RO_cfBH,0.2
0.25,0.967741935483871,15.048967596828973,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2040048128143988,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2140563956437023,LOO_cfBH,0.2
0.2619047619047619,1.0,1.203349274803792,LOO_cfBH,0.3
0.18181818181818182,0.8709677419354839,1.0073434096323735,cfBH,0.1
0.23684210526315788,0.9354838709677419,0.982432965229317,cfBH,0.2
0.27906976744186046,1.0,1.0202356571743063,cfBH,0.3
0.0,0.4838709677419355,14.95937740204605,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.248032639383222,RO_cfBH,0.2
0.25,0.967741935483871,15.826435677408579,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.199853072080556,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.263658771779613,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2099046549098595,LOO_cfBH,0.3
0.10344827586206896,0.8387096774193549,0.9861476806227553,cfBH,0.1
0.2564102564102564,0.9354838709677419,0.985055117271744,cfBH,0.2
0.2619047619047619,1.0,0.982432965229317,cfBH,0.3
0.0,0.4838709677419355,14.898630879729824,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,14.910649076590948,RO_cfBH,0.2
0.25,0.967741935483871,14.896882778368207,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.1996345594103537,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.202475224122983,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2053158888356121,LOO_cfBH,0.3
0.045454545454545456,0.6774193548387096,0.9795923005166878,cfBH,0.1
0.2682926829268293,0.967741935483871,0.9933585987394296,cfBH,0.2
0.27906976744186046,1.0,0.985055117271744,cfBH,0.3
0.0,0.4838709677419355,14.990624713884971,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.013350031586006,RO_cfBH,0.2
0.25,0.967741935483871,14.894042113655578,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.208593578888646,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.2116527562714774,LOO_cfBH,0.2
0.2619047619047619,1.0,1.2317559219300844,LOO_cfBH,0.3
0.11538461538461539,0.7419354838709677,1.0484237916303965,cfBH,0.1
0.25,0.967741935483871,1.0163024291106657,cfBH,0.2
0.27906976744186046,1.0,1.0739897740440598,cfBH,0.3
0.0,0.4838709677419355,15.156257317898278,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,15.876693591555096,RO_cfBH,0.2
0.25,0.967741935483871,15.898763371245524,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2149304463245112,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.4306024518141323,LOO_cfBH,0.2
0.2619047619047619,1.0,1.498559892247032,LOO_cfBH,0.3
0.10344827586206896,0.8387096774193549,1.1078592379254086,cfBH,0.1
0.2619047619047619,1.0,1.1476285439022182,cfBH,0.2
0.27906976744186046,1.0,1.3032095650862203,cfBH,0.3
0.0,0.4838709677419355,15.98769802801784,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,16.79663193310657,RO_cfBH,0.2
0.25,0.967741935483871,16.97756042403403,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.2721807659175008,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.443494699356065,LOO_cfBH,0.2
0.2619047619047619,1.0,1.567391383360741,LOO_cfBH,0.3
0.10714285714285714,0.8064516129032258,1.1568060760507126,cfBH,0.1
0.24390243902439024,1.0,1.1336437330092741,cfBH,0.2
0.27906976744186046,1.0,1.1218440488183525,cfBH,0.3
0.0,0.4838709677419355,16.467114826441577,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,16.738289050162567,RO_cfBH,0.2
0.25,0.967741935483871,17.068024669497763,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.446990902079301,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.3794704869868057,LOO_cfBH,0.2
0.2619047619047619,1.0,1.365704188764064,LOO_cfBH,0.3
0.1875,0.8387096774193549,1.2271671558558372,cfBH,0.1
0.21621621621621623,0.9354838709677419,1.1244662008607795,cfBH,0.2
0.27906976744186046,1.0,1.0383722088010932,cfBH,0.3
0.0,0.4838709677419355,16.69873825685596,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,16.56937875609623,RO_cfBH,0.2
0.25,0.967741935483871,16.91244364831376,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.3993551399752104,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.3473491244670748,LOO_cfBH,0.2
0.2619047619047619,1.0,1.3820926390292327,LOO_cfBH,0.3
0.09090909090909091,0.6451612903225806,1.116162719393094,cfBH,0.1
0.21052631578947367,0.967741935483871,1.3702929548383112,cfBH,0.2
0.27906976744186046,1.0,1.1922051286234772,cfBH,0.3
0.0,0.4838709677419355,16.789421014989895,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,16.73544838544994,RO_cfBH,0.2
0.25,0.967741935483871,16.985645392831515,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.6121864807522022,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.5601804652440665,LOO_cfBH,0.2
0.2619047619047619,1.0,1.5022746076404703,LOO_cfBH,0.3
0.15384615384615385,0.7096774193548387,1.167513196890623,cfBH,0.1
0.23684210526315788,0.9354838709677419,1.0991187311173185,cfBH,0.2
0.2619047619047619,1.0,1.0687454699592058,cfBH,0.3
0.0,0.4838709677419355,16.680601705229176,RO_cfBH,0.1
0.22857142857142856,0.8709677419354839,16.866337474901087,RO_cfBH,0.2
0.25,0.967741935483871,16.610677650764455,RO_cfBH,0.3
0.045454545454545456,0.6774193548387096,1.4351912178883794,LOO_cfBH,0.1
0.21621621621621623,0.9354838709677419,1.3792519743166034,LOO_cfBH,0.2
0.2619047619047619,1.0,1.419895330974222,LOO_cfBH,0.3
0.08695652173913043,0.6774193548387096,1.3930182725393452,cfBH,0.1
0.2619047619047619,1.0,1.1609578167845553,cfBH,0.2
